orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
881,2025-09-21 08:31:55,2025-10-04 08:31:55,2025-09-25 08:31:55,193.77,兰金电子传媒有限公司生物科技,广西壮族自治区香港县六枝特郭路r座 722655,桂香县,广西壮族自治区,205167,中国,兰金电子传媒有限公司生物科技,薛,洋,天天快递,Order
882,2025-11-12 01:34:37,2025-11-23 01:34:37,2025-11-15 01:34:37,100.66,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,王,建平,韵达快递,Order
883,2025-09-26 15:12:48,2025-10-08 15:12:48,2025-09-27 15:12:48,173.52,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,张,帅,天天快递,Order
884,2026-01-07 19:57:56,2026-01-14 19:57:56,,138.13,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,薛,洋,百世快递,Order
885,2024-06-17 21:01:29,2024-06-29 21:01:29,2024-06-18 21:01:29,368.57,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,欧,娜,圆通速递,Order
886,2024-11-11 01:37:51,2024-11-17 01:37:51,2024-11-14 01:37:51,272.31,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,江,凤兰,中通快递,Order
887,2025-06-09 09:09:50,2025-06-15 09:09:50,2025-06-10 09:09:50,236.89,维涛传媒有限公司云计算,内蒙古自治区上海市海陵武汉路o座 271535,秀华县,宁夏回族自治区,490120,中国,维涛传媒有限公司云计算,彭,桂荣,邮政EMS,Order
888,2025-04-16 17:13:46,2025-04-30 17:13:46,,344.08,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,张,刚,顺丰速运,Order
889,2024-12-25 07:17:52,2025-01-03 07:17:52,2024-12-30 07:17:52,298.37,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,薛,洋,圆通速递,Order
890,2024-10-09 18:55:10,2024-10-14 18:55:10,2024-10-11 18:55:10,462.08,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,林,峰,天天快递,Order
891,2026-04-24 13:51:22,2026-04-29 13:51:22,,426.65,商软冠联网络有限公司信息技术,福建省兴城县白云赵街c座 153695,梅市,海南省,737913,中国,商软冠联网络有限公司信息技术,徐,艳,申通快递,Order
892,2025-03-01 20:41:54,2025-03-11 20:41:54,2025-03-06 20:41:54,293.47,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,徐,艳,德邦物流,Order
893,2026-05-11 07:40:17,2026-05-19 07:40:17,2026-05-12 07:40:17,14.62,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,曹,洁,顺丰速运,Order
894,2025-08-09 07:33:29,2025-08-18 07:33:29,2025-08-11 07:33:29,429.46,良诺信息有限公司生物科技,云南省雷市东城巫街s座 382268,红市,海南省,562035,中国,良诺信息有限公司生物科技,徐,艳,圆通速递,Order
895,2026-01-26 14:09:36,2026-02-03 14:09:36,,135.16,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,王,倩,德邦物流,Order
896,2026-04-18 20:17:10,2026-05-01 20:17:10,2026-04-22 20:17:10,303.39,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,曹,洁,中通快递,Order
897,2024-11-30 08:51:09,2024-12-07 08:51:09,2024-12-02 08:51:09,233.23,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,李,玉珍,顺丰速运,Order
898,2025-01-26 23:46:02,2025-01-31 23:46:02,2025-01-29 23:46:02,485.46,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,李,玉珍,申通快递,Order
899,2025-02-28 07:30:58,2025-03-10 07:30:58,2025-03-03 07:30:58,280.22,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,欧,娜,京东物流,Order
900,2026-01-28 10:05:59,2026-02-04 10:05:59,2026-01-29 10:05:59,408.8,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,王,斌,百世快递,Order
901,2024-07-05 18:50:41,2024-07-11 18:50:41,2024-07-10 18:50:41,129.7,开发区世创科技有限公司科技公司,浙江省香港县翔安潮州街E座 459811,嘉禾市,黑龙江省,948902,中国,开发区世创科技有限公司科技公司,张,帅,圆通速递,Order
902,2026-04-24 09:38:22,2026-04-28 09:38:22,2026-04-27 09:38:22,403.41,易动力科技有限公司人工智能,宁夏回族自治区强县黄浦张路s座 615830,桂兰县,广西壮族自治区,372804,中国,易动力科技有限公司人工智能,林,峰,百世快递,Order
903,2026-02-01 18:10:11,2026-02-15 18:10:11,,119.95,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,王,建平,圆通速递,Order
904,2024-07-07 21:36:05,2024-07-20 21:36:05,2024-07-08 21:36:05,325.46,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,赵,晨,顺丰速运,Order
905,2026-02-07 21:28:47,2026-02-21 21:28:47,2026-02-10 21:28:47,467.9,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,王,雪,申通快递,Order
906,2026-02-06 22:04:33,2026-02-11 22:04:33,2026-02-07 22:04:33,281.79,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,赵,晨,顺丰速运,Order
907,2025-10-25 15:50:43,2025-10-28 15:50:43,2025-10-30 15:50:43,276.61,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,张,帅,邮政EMS,Order
908,2025-07-25 02:10:13,2025-08-07 02:10:13,2025-07-29 02:10:13,486.3,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,徐,艳,京东物流,Order
909,2024-10-07 05:10:06,2024-10-19 05:10:06,2024-10-09 05:10:06,410.8,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,徐,艳,百世快递,Order
910,2026-05-21 21:54:02,2026-05-24 21:54:02,2026-05-24 21:54:02,104.33,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,王,斌,圆通速递,Order
911,2026-03-05 13:42:57,2026-03-08 13:42:57,2026-03-08 13:42:57,147.81,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,薛,洋,百世快递,Order
912,2024-12-23 13:17:20,2025-01-01 13:17:20,2024-12-28 13:17:20,272.3,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,曲,桂花,中通快递,Order
913,2024-09-08 05:27:22,2024-09-22 05:27:22,2024-09-09 05:27:22,272.94,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,王,斌,中通快递,Order
914,2025-04-24 08:22:07,2025-05-08 08:22:07,2025-04-29 08:22:07,392.57,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,王,倩,天天快递,Order
915,2025-04-04 10:27:49,2025-04-10 10:27:49,2025-04-07 10:27:49,128.21,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,王,雪,韵达快递,Order
916,2025-12-06 03:18:18,2025-12-16 03:18:18,,265.02,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,赵,晨,申通快递,Order
917,2025-07-14 19:15:02,2025-07-17 19:15:02,2025-07-15 19:15:02,259.24,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,陈,杨,申通快递,Order
918,2025-07-12 16:21:27,2025-07-23 16:21:27,2025-07-13 16:21:27,171.12,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,王,倩,京东物流,Order
919,2024-07-06 06:47:54,2024-07-14 06:47:54,2024-07-09 06:47:54,375.33,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,徐,艳,德邦物流,Order
920,2026-04-14 23:05:13,2026-04-23 23:05:13,2026-04-15 23:05:13,16.18,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,李,玉珍,圆通速递,Order
921,2026-02-07 01:32:37,2026-02-19 01:32:37,2026-02-10 01:32:37,356.83,良诺信息有限公司生物科技,云南省雷市东城巫街s座 382268,红市,海南省,562035,中国,良诺信息有限公司生物科技,彭,桂荣,德邦物流,Order
922,2026-05-07 01:01:29,2026-05-15 01:01:29,2026-05-10 01:01:29,397.78,维涛传媒有限公司云计算,内蒙古自治区上海市海陵武汉路o座 271535,秀华县,宁夏回族自治区,490120,中国,维涛传媒有限公司云计算,陈,杨,邮政EMS,Order
923,2025-08-30 20:25:49,2025-09-12 20:25:49,2025-09-03 20:25:49,458.29,明腾传媒有限公司金融科技,天津市阜新县城东吴街m座 830793,齐齐哈尔县,香港特别行政区,636849,中国,明腾传媒有限公司金融科技,薛,洋,申通快递,Order
924,2025-02-05 11:57:10,2025-02-08 11:57:10,2025-02-08 11:57:10,264.34,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,欧,娜,邮政EMS,Order
925,2025-10-24 05:43:47,2025-11-04 05:43:47,2025-10-28 05:43:47,55.79,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,李,玉珍,申通快递,Order
926,2025-06-07 10:26:24,2025-06-20 10:26:24,2025-06-09 10:26:24,80.9,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,薛,洋,韵达快递,Order
927,2024-07-23 09:41:43,2024-07-31 09:41:43,,156.14,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,李,玉珍,中通快递,Order
928,2025-02-19 18:54:16,2025-02-27 18:54:16,2025-02-22 18:54:16,199.51,商软冠联传媒有限公司大数据分析,湖北省强县新城古路N座 931706,玉珍县,澳门特别行政区,424628,中国,商软冠联传媒有限公司大数据分析,彭,桂荣,圆通速递,Order
929,2025-02-20 00:08:00,2025-02-28 00:08:00,2025-02-21 00:08:00,389.78,浦华众城网络有限公司信息技术,台湾省倩县涪城陈街U座 719485,浩市,四川省,990712,中国,浦华众城网络有限公司信息技术,曲,桂花,天天快递,Order
930,2026-05-19 13:26:14,2026-05-31 13:26:14,2026-05-24 13:26:14,71.82,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,王,雪,百世快递,Order
931,2025-01-28 22:16:26,2025-02-11 22:16:26,2025-01-29 22:16:26,342.54,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,林,磊,顺丰速运,Order
932,2025-05-04 03:54:04,2025-05-14 03:54:04,2025-05-08 03:54:04,262.77,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,张,帅,邮政EMS,Order
933,2024-11-20 01:19:45,2024-11-26 01:19:45,2024-11-21 01:19:45,137.31,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,江,凤兰,申通快递,Order
934,2025-04-05 20:07:56,2025-04-12 20:07:56,2025-04-06 20:07:56,419.75,昊嘉信息有限公司区块链技术,广东省莹县梁平李路D座 332586,雷市,天津市,614583,中国,昊嘉信息有限公司区块链技术,欧,娜,邮政EMS,Order
935,2025-12-02 20:28:59,2025-12-06 20:28:59,2025-12-03 20:28:59,488.25,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,田,桂荣,德邦物流,Order
936,2025-09-25 05:20:59,2025-10-06 05:20:59,,177.04,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,王,建平,百世快递,Order
937,2026-03-22 17:26:46,2026-04-01 17:26:46,2026-03-25 17:26:46,453.51,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,曹,洁,天天快递,Order
938,2026-05-28 00:16:17,2026-06-06 00:16:17,2026-05-29 00:16:17,436.26,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,欧,娜,中通快递,Order
939,2026-03-23 17:43:52,2026-04-04 17:43:52,2026-03-24 17:43:52,328.13,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,江,凤兰,京东物流,Order
940,2025-10-17 10:39:41,2025-10-29 10:39:41,2025-10-18 10:39:41,464.42,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,徐,艳,德邦物流,Order
941,2025-09-14 19:25:05,2025-09-18 19:25:05,2025-09-19 19:25:05,295.91,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,张,帅,中通快递,Order
942,2024-09-18 09:03:57,2024-09-29 09:03:57,2024-09-20 09:03:57,470.98,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,王,倩,京东物流,Order
943,2025-11-08 16:49:40,2025-11-11 16:49:40,2025-11-12 16:49:40,187.38,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,王,建平,圆通速递,Order
944,2025-05-31 04:10:46,2025-06-08 04:10:46,,208.55,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,陈,杨,德邦物流,Order
945,2024-11-08 22:47:56,2024-11-17 22:47:56,2024-11-11 22:47:56,438.52,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,张,丹丹,中通快递,Order
