OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName
849,YR398,5,2025-01-08 01:44:02,2025-01-13 01:44:02,2025-01-10 01:44:02,6,413.6,浦华众城信息有限公司虚拟现实,新疆维吾尔自治区福州市翔安李路i座 712866,大冶市,广东省,992649,中国,浦华众城信息有限公司虚拟现实,林,峰,韵达快递
850,FA862,17,2025-11-01 21:23:23,2025-11-15 21:23:23,,4,284.89,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,陈,杨,圆通速递
851,GR729,17,2025-03-23 07:59:49,2025-04-02 07:59:49,2025-03-27 07:59:49,8,31.7,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,陈,杨,天天快递
852,TO444,9,2026-01-02 21:16:50,2026-01-12 21:16:50,2026-01-04 21:16:50,1,26.18,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,王,雪,顺丰速运
853,AU710,20,2026-04-11 10:14:55,2026-04-22 10:14:55,2026-04-14 10:14:55,1,165.55,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,欧,娜,顺丰速运
854,KM929,15,2025-10-15 15:20:55,2025-10-22 15:20:55,2025-10-19 15:20:55,10,419.43,迪摩科技有限公司电子商务,吉林省香港市白云沈街W座 138703,福州县,海南省,133740,中国,迪摩科技有限公司电子商务,徐,艳,邮政EMS
855,ZU351,14,2025-08-13 20:32:43,2025-08-25 20:32:43,2025-08-15 20:32:43,2,411.03,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,张,帅,京东物流
856,PC764,2,2025-12-27 21:50:41,2026-01-01 21:50:41,2025-12-29 21:50:41,2,237.18,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,江,凤兰,京东物流
857,CS287,20,2024-08-13 03:16:38,2024-08-24 03:16:38,2024-08-15 03:16:38,3,79.45,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,欧,娜,中通快递
858,WN094,7,2024-10-16 09:17:51,2024-10-25 09:17:51,2024-10-18 09:17:51,4,443.14,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,张,刚,圆通速递
859,GC846,20,2025-02-09 00:59:47,2025-02-17 00:59:47,,9,192.43,明腾科技有限公司区块链技术,河南省志强县城东杨路A座 853694,石家庄市,安徽省,450779,中国,明腾科技有限公司区块链技术,欧,娜,德邦物流
860,QJ392,11,2024-09-13 04:36:51,2024-09-25 04:36:51,2024-09-14 04:36:51,6,81.61,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,张,丹丹,韵达快递
861,ZV584,18,2025-06-15 21:20:15,2025-06-29 21:20:15,2025-06-19 21:20:15,7,445.22,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,薛,洋,百世快递
862,CC657,5,2025-11-16 01:21:24,2025-11-19 01:21:24,2025-11-21 01:21:24,9,77.13,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,林,峰,德邦物流
863,XA075,17,2025-10-30 20:33:01,2025-11-09 20:33:01,2025-11-02 20:33:01,1,281.77,网新恒天科技有限公司数字科技,青海省佛山县平山辽阳路l座 730177,秀梅县,山东省,267399,中国,网新恒天科技有限公司数字科技,陈,杨,顺丰速运
864,JT617,1,2025-06-17 06:16:23,2025-06-27 06:16:23,2025-06-21 06:16:23,9,211.52,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,王,建平,德邦物流
865,QL573,14,2026-01-11 05:31:58,2026-01-25 05:31:58,2026-01-13 05:31:58,6,342.94,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,张,帅,韵达快递
866,WY218,18,2025-10-16 11:00:56,2025-10-24 11:00:56,,8,291.13,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,薛,洋,天天快递
867,TO444,7,2026-03-10 13:00:05,2026-03-18 13:00:05,2026-03-13 13:00:05,5,450.54,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,张,刚,申通快递
868,ZU351,13,2025-10-17 18:26:06,2025-10-31 18:26:06,2025-10-21 18:26:06,7,355.76,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,曲,桂花,百世快递
869,VH856,10,2025-02-25 03:22:35,2025-03-09 03:22:35,2025-02-28 03:22:35,4,370.43,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,磊,圆通速递
870,TO444,15,2024-08-23 22:56:50,2024-08-29 22:56:50,2024-08-26 22:56:50,9,168.49,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,徐,艳,德邦物流
871,AY876,1,2024-11-09 21:30:06,2024-11-21 21:30:06,2024-11-11 21:30:06,7,409.06,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,王,建平,百世快递
872,PC764,14,2026-03-28 14:33:25,2026-04-02 14:33:25,2026-04-02 14:33:25,10,423.01,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,张,帅,邮政EMS
873,TE207,8,2025-06-27 04:05:38,2025-07-08 04:05:38,2025-07-01 04:05:38,3,481.06,新宇龙信息传媒有限公司人工智能,澳门特别行政区合山县门头沟赵路X座 921614,张家港市,香港特别行政区,309847,中国,新宇龙信息传媒有限公司人工智能,王,倩,中通快递
874,VH856,5,2025-08-27 20:51:18,2025-09-05 20:51:18,2025-08-29 20:51:18,10,179.84,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,峰,邮政EMS
875,CM245,13,2024-11-03 02:53:23,2024-11-10 02:53:23,2024-11-04 02:53:23,8,12.1,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,曲,桂花,天天快递
876,IP471,1,2024-09-09 18:59:48,2024-09-23 18:59:48,,9,271.68,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,王,建平,德邦物流
877,DH200,11,2026-04-09 20:03:41,2026-04-23 20:03:41,,6,315.33,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,张,丹丹,韵达快递
878,NQ176,13,2025-11-26 09:05:30,2025-12-09 09:05:30,2025-11-29 09:05:30,6,274.15,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,曲,桂花,韵达快递
879,JT617,20,2026-04-03 07:02:22,2026-04-07 07:02:22,2026-04-05 07:02:22,2,384.34,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,欧,娜,京东物流
880,RY548,7,2026-01-15 14:50:39,2026-01-26 14:50:39,2026-01-19 14:50:39,6,315.66,易动力信息有限公司网络安全,青海省宜都县合川朱路g座 383744,斌县,江西省,652523,中国,易动力信息有限公司网络安全,张,刚,韵达快递
881,UY980,18,2025-09-21 08:31:55,2025-10-04 08:31:55,2025-09-25 08:31:55,8,193.77,兰金电子传媒有限公司生物科技,广西壮族自治区香港县六枝特郭路r座 722655,桂香县,广西壮族自治区,205167,中国,兰金电子传媒有限公司生物科技,薛,洋,天天快递
882,CC657,1,2025-11-12 01:34:37,2025-11-23 01:34:37,2025-11-15 01:34:37,6,100.66,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,王,建平,韵达快递
883,MA264,14,2025-09-26 15:12:48,2025-10-08 15:12:48,2025-09-27 15:12:48,8,173.52,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,张,帅,天天快递
884,BI759,18,2026-01-07 19:57:56,2026-01-14 19:57:56,,7,138.13,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,薛,洋,百世快递
885,ME428,20,2024-06-17 21:01:29,2024-06-29 21:01:29,2024-06-18 21:01:29,4,368.57,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,欧,娜,圆通速递
886,VX147,2,2024-11-11 01:37:51,2024-11-17 01:37:51,2024-11-14 01:37:51,3,272.31,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,江,凤兰,中通快递
887,WB209,6,2025-06-09 09:09:50,2025-06-15 09:09:50,2025-06-10 09:09:50,10,236.89,维涛传媒有限公司云计算,内蒙古自治区上海市海陵武汉路o座 271535,秀华县,宁夏回族自治区,490120,中国,维涛传媒有限公司云计算,彭,桂荣,邮政EMS
888,LB704,7,2025-04-16 17:13:46,2025-04-30 17:13:46,,1,344.08,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,张,刚,顺丰速运
889,CM245,18,2024-12-25 07:17:52,2025-01-03 07:17:52,2024-12-30 07:17:52,4,298.37,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,薛,洋,圆通速递
890,WY218,5,2024-10-09 18:55:10,2024-10-14 18:55:10,2024-10-11 18:55:10,8,462.08,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,林,峰,天天快递
891,WW556,15,2026-04-24 13:51:22,2026-04-29 13:51:22,,5,426.65,商软冠联网络有限公司信息技术,福建省兴城县白云赵街c座 153695,梅市,海南省,737913,中国,商软冠联网络有限公司信息技术,徐,艳,申通快递
892,WN094,15,2025-03-01 20:41:54,2025-03-11 20:41:54,2025-03-06 20:41:54,9,293.47,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,徐,艳,德邦物流
893,PJ659,12,2026-05-11 07:40:17,2026-05-19 07:40:17,2026-05-12 07:40:17,1,14.62,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,曹,洁,顺丰速运
894,GJ116,15,2025-08-09 07:33:29,2025-08-18 07:33:29,2025-08-11 07:33:29,4,429.46,良诺信息有限公司生物科技,云南省雷市东城巫街s座 382268,红市,海南省,562035,中国,良诺信息有限公司生物科技,徐,艳,圆通速递
895,CA470,8,2026-01-26 14:09:36,2026-02-03 14:09:36,,9,135.16,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,王,倩,德邦物流
896,II746,12,2026-04-18 20:17:10,2026-05-01 20:17:10,2026-04-22 20:17:10,3,303.39,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,曹,洁,中通快递
897,BW289,16,2024-11-30 08:51:09,2024-12-07 08:51:09,2024-12-02 08:51:09,1,233.23,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,李,玉珍,顺丰速运
898,VZ702,16,2025-01-26 23:46:02,2025-01-31 23:46:02,2025-01-29 23:46:02,5,485.46,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,李,玉珍,申通快递
899,QJ392,20,2025-02-28 07:30:58,2025-03-10 07:30:58,2025-03-03 07:30:58,2,280.22,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,欧,娜,京东物流
900,EI532,3,2026-01-28 10:05:59,2026-02-04 10:05:59,2026-01-29 10:05:59,7,408.8,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,王,斌,百世快递
901,WQ849,14,2024-07-05 18:50:41,2024-07-11 18:50:41,2024-07-10 18:50:41,4,129.7,开发区世创科技有限公司科技公司,浙江省香港县翔安潮州街E座 459811,嘉禾市,黑龙江省,948902,中国,开发区世创科技有限公司科技公司,张,帅,圆通速递
902,NU711,5,2026-04-24 09:38:22,2026-04-28 09:38:22,2026-04-27 09:38:22,7,403.41,易动力科技有限公司人工智能,宁夏回族自治区强县黄浦张路s座 615830,桂兰县,广西壮族自治区,372804,中国,易动力科技有限公司人工智能,林,峰,百世快递
903,BF338,1,2026-02-01 18:10:11,2026-02-15 18:10:11,,4,119.95,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,王,建平,圆通速递
904,FN522,4,2024-07-07 21:36:05,2024-07-20 21:36:05,2024-07-08 21:36:05,1,325.46,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,赵,晨,顺丰速运
905,US056,9,2026-02-07 21:28:47,2026-02-21 21:28:47,2026-02-10 21:28:47,5,467.9,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,王,雪,申通快递
906,AD089,4,2026-02-06 22:04:33,2026-02-11 22:04:33,2026-02-07 22:04:33,1,281.79,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,赵,晨,顺丰速运
907,NU012,14,2025-10-25 15:50:43,2025-10-28 15:50:43,2025-10-30 15:50:43,10,276.61,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,张,帅,邮政EMS
908,ZF801,15,2025-07-25 02:10:13,2025-08-07 02:10:13,2025-07-29 02:10:13,2,486.3,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,徐,艳,京东物流
909,GR625,15,2024-10-07 05:10:06,2024-10-19 05:10:06,2024-10-09 05:10:06,7,410.8,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,徐,艳,百世快递
910,GR625,3,2026-05-21 21:54:02,2026-05-24 21:54:02,2026-05-24 21:54:02,4,104.33,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,王,斌,圆通速递
911,VX147,18,2026-03-05 13:42:57,2026-03-08 13:42:57,2026-03-08 13:42:57,7,147.81,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,薛,洋,百世快递
912,RG743,13,2024-12-23 13:17:20,2025-01-01 13:17:20,2024-12-28 13:17:20,3,272.3,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,曲,桂花,中通快递
913,ME428,3,2024-09-08 05:27:22,2024-09-22 05:27:22,2024-09-09 05:27:22,3,272.94,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,王,斌,中通快递
914,VZ702,8,2025-04-24 08:22:07,2025-05-08 08:22:07,2025-04-29 08:22:07,8,392.57,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,王,倩,天天快递
